date_time,lat,long,depth,magnitude,location 1,location 2,date_time_formatted,date,time,date_f
06 April 2022 - 08:04 AM,6.81,126.24,63,3.8,San Isidro ,Davao Oriental,2022-04-06T08:04:00,2022-04-06,08:04:00,2022-04-06
06 April 2022 - 05:55 AM,9.16,126.29,59,3.9,City Of Tandag ,Surigao Del Sur,2022-04-06T05:55:00,2022-04-06,05:55:00,2022-04-06
06 April 2022 - 03:06 AM,11.42,125.96,6,3.6,Hernani ,Eastern Samar,2022-04-06T03:06:00,2022-04-06,03:06:00,2022-04-06
06 April 2022 - 01:19 AM,9.23,126.82,4,4.0,Bayabas ,Surigao Del Sur,2022-04-06T01:19:00,2022-04-06,01:19:00,2022-04-06
06 April 2022 - 01:01 AM,11.43,125.94,8,4.5,Hernani ,Eastern Samar,2022-04-06T01:01:00,2022-04-06,01:01:00,2022-04-06
14 August 2022 - 08:10 AM,17.66,120.67,23,3.8,La Paz ,Abra,2022-08-14T08:10:00,2022-08-14,08:10:00,2022-08-14
19 July 2022 - 02:04 AM,10.44,126.47,8,4.6,Burgos ,Surigao Del Norte,2022-07-19T02:04:00,2022-07-19,02:04:00,2022-07-19
19 July 2022 - 01:32 AM,10.4,126.54,1,4.0,Burgos ,Surigao Del Norte,2022-07-19T01:32:00,2022-07-19,01:32:00,2022-07-19
02 June 2022 - 02:19 AM,6.97,127.01,62,3.8,Manay ,Davao Oriental,2022-06-02T02:19:00,2022-06-02,02:19:00,2022-06-02
06 April 2022 - 12:35 AM,11.43,125.83,11,3.7,Hernani ,Eastern Samar,2022-04-06T12:35:00,2022-04-06,12:35:00,2022-04-06
05 April 2022 - 11:55 PM,13.58,120.79,2,3.6,Abra De Ilog ,Occidental Mindoro,2022-04-05T11:55:00,2022-04-05,11:55:00,2022-04-05
05 April 2022 - 11:33 PM,11.41,126.03,9,3.8,Hernani ,Eastern Samar,2022-04-05T11:33:00,2022-04-05,11:33:00,2022-04-05
05 April 2022 - 08:35 PM,9.2,126.74,7,3.5,Bayabas ,Surigao Del Sur,2022-04-05T08:35:00,2022-04-05,08:35:00,2022-04-05
13 August 2022 - 11:25 PM,13.79,120.46,102,4.4,Calatagan ,Batangas,2022-08-13T11:25:00,2022-08-13,11:25:00,2022-08-13
18 July 2022 - 11:31 PM,10.48,126.4,6,4.0,Burgos ,Surigao Del Norte,2022-07-18T11:31:00,2022-07-18,11:31:00,2022-07-18
01 June 2022 - 03:13 PM,12.88,124.68,11,3.8,Biri ,Northern Samar,2022-06-01T03:13:00,2022-06-01,03:13:00,2022-06-01
13 August 2022 - 11:04 PM,17.56,120.66,4,3.7,Bangued ,Abra,2022-08-13T11:04:00,2022-08-13,11:04:00,2022-08-13
13 August 2022 - 03:58 PM,6.93,123.81,10,3.5,Datu Blah T. Sinsuat ,Maguindanao,2022-08-13T03:58:00,2022-08-13,03:58:00,2022-08-13
18 July 2022 - 06:44 PM,10.35,126.33,4,3.5,Burgos ,Surigao Del Norte,2022-07-18T06:44:00,2022-07-18,06:44:00,2022-07-18
18 July 2022 - 04:33 PM,10.35,126.68,11,3.6,Burgos ,Surigao Del Norte,2022-07-18T04:33:00,2022-07-18,04:33:00,2022-07-18
14 March 2022 - 11:29 PM,14.16,119.22,24,3.9,Lubang ,Occidental Mindoro,2022-03-14T11:29:00,2022-03-14,11:29:00,2022-03-14
14 March 2022 - 11:22 PM,14.07,119.17,32,4.7,Lubang ,Occidental Mindoro,2022-03-14T11:22:00,2022-03-14,11:22:00,2022-03-14
14 March 2022 - 11:15 PM,14.23,119.41,1,3.5,Lubang ,Occidental Mindoro,2022-03-14T11:15:00,2022-03-14,11:15:00,2022-03-14
14 March 2022 - 10:31 PM,14.12,119.19,29,4.6,Lubang ,Occidental Mindoro,2022-03-14T10:31:00,2022-03-14,10:31:00,2022-03-14
05 April 2022 - 03:43 AM,9.15,126.8,10,3.6,Bayabas ,Surigao Del Sur,2022-04-05T03:43:00,2022-04-05,03:43:00,2022-04-05
05 April 2022 - 02:24 AM,9.25,126.91,2,4.3,Bayabas ,Surigao Del Sur,2022-04-05T02:24:00,2022-04-05,02:24:00,2022-04-05
05 April 2022 - 01:55 AM,9.21,126.72,9,3.8,Bayabas ,Surigao Del Sur,2022-04-05T01:55:00,2022-04-05,01:55:00,2022-04-05
13 August 2022 - 12:30 PM,10.22,121.77,5,3.5,Anini-y ,Antique,2022-08-13T12:30:00,2022-08-13,12:30:00,2022-08-13
13 August 2022 - 12:28 PM,10.34,122.23,2,3.5,Anini-y ,Antique,2022-08-13T12:28:00,2022-08-13,12:28:00,2022-08-13
13 August 2022 - 09:48 AM,11.23,123.79,1,3.6,Santa Fe ,Cebu,2022-08-13T09:48:00,2022-08-13,09:48:00,2022-08-13
13 August 2022 - 06:49 AM,10.97,124.51,11,4.4,Merida ,Leyte,2022-08-13T06:49:00,2022-08-13,06:49:00,2022-08-13
14 March 2022 - 08:10 PM,14.09,119.19,46,3.6,Lubang ,Occidental Mindoro,2022-03-14T08:10:00,2022-03-14,08:10:00,2022-03-14
05 April 2022 - 12:30 AM,9.23,126.94,2,4.6,Bayabas ,Surigao Del Sur,2022-04-05T12:30:00,2022-04-05,12:30:00,2022-04-05
04 April 2022 - 11:05 PM,19.91,120.44,14,3.7,Dalupiri Island ,Calayan ,2022-04-04T11:05:00,2022-04-04,11:05:00,2022-04-04
04 April 2022 - 10:47 PM,9.99,122.2,45,4.1,City Of Sipalay ,Negros Occidental,2022-04-04T10:47:00,2022-04-04,10:47:00,2022-04-04
13 August 2022 - 04:27 AM,17.51,120.74,2,3.5,Sallapadan ,Abra,2022-08-13T04:27:00,2022-08-13,04:27:00,2022-08-13
17 July 2022 - 06:40 PM,12.29,120.73,12,4.6,Rizal ,Occidental Mindoro,2022-07-17T06:40:00,2022-07-17,06:40:00,2022-07-17
17 July 2022 - 06:07 PM,10.41,126.51,1,3.7,Burgos ,Surigao Del Norte,2022-07-17T06:07:00,2022-07-17,06:07:00,2022-07-17
14 March 2022 - 05:41 PM,13.95,119.33,23,4.4,Lubang ,Occidental Mindoro,2022-03-14T05:41:00,2022-03-14,05:41:00,2022-03-14
14 March 2022 - 05:20 PM,14.04,119.23,28,4.2,Lubang ,Occidental Mindoro,2022-03-14T05:20:00,2022-03-14,05:20:00,2022-03-14
04 April 2022 - 10:14 PM,9.17,126.71,13,3.7,Bayabas ,Surigao Del Sur,2022-04-04T10:14:00,2022-04-04,10:14:00,2022-04-04
04 April 2022 - 08:35 PM,14.21,119.12,35,3.7,Lubang ,Occidental Mindoro,2022-04-04T08:35:00,2022-04-04,08:35:00,2022-04-04
04 April 2022 - 08:18 PM,9.24,126.9,1,3.6,Bayabas ,Surigao Del Sur,2022-04-04T08:18:00,2022-04-04,08:18:00,2022-04-04
04 April 2022 - 04:41 PM,11.35,125.6,20,4.1,Hernani ,Eastern Samar,2022-04-04T04:41:00,2022-04-04,04:41:00,2022-04-04
17 July 2022 - 12:05 PM,8.54,126.14,4,3.6,Barobo ,Surigao Del Sur,2022-07-17T12:05:00,2022-07-17,12:05:00,2022-07-17
17 July 2022 - 12:04 PM,8.59,126.24,5,3.8,Barobo ,Surigao Del Sur,2022-07-17T12:04:00,2022-07-17,12:04:00,2022-07-17
17 July 2022 - 10:07 AM,10.46,126.49,18,3.6,Burgos ,Surigao Del Norte,2022-07-17T10:07:00,2022-07-17,10:07:00,2022-07-17
17 July 2022 - 06:46 AM,10.35,126.37,1,3.7,Burgos ,Surigao Del Norte,2022-07-17T06:46:00,2022-07-17,06:46:00,2022-07-17
17 July 2022 - 06:26 AM,10.45,126.42,5,3.5,Burgos ,Surigao Del Norte,2022-07-17T06:26:00,2022-07-17,06:26:00,2022-07-17
14 March 2022 - 02:51 PM,14.14,119.19,33,3.5,Lubang ,Occidental Mindoro,2022-03-14T02:51:00,2022-03-14,02:51:00,2022-03-14
14 March 2022 - 01:35 PM,14.09,119.17,28,4.5,Lubang ,Occidental Mindoro,2022-03-14T01:35:00,2022-03-14,01:35:00,2022-03-14
14 March 2022 - 01:16 PM,4.98,127.52,157,4.2,Jose Abad Santos ,Davao Occidental,2022-03-14T01:16:00,2022-03-14,01:16:00,2022-03-14
04 April 2022 - 07:14 AM,9.22,126.72,7,3.8,Bayabas ,Surigao Del Sur,2022-04-04T07:14:00,2022-04-04,07:14:00,2022-04-04
04 April 2022 - 05:48 AM,9.24,126.72,9,3.6,Bayabas ,Surigao Del Sur,2022-04-04T05:48:00,2022-04-04,05:48:00,2022-04-04
04 April 2022 - 04:01 AM,2.36,125.93,42,4.1,Balut Island ,Municipality Of Sarangani ,2022-04-04T04:01:00,2022-04-04,04:01:00,2022-04-04
17 July 2022 - 05:59 AM,10.48,126.43,20,4.4,Burgos ,Surigao Del Norte,2022-07-17T05:59:00,2022-07-17,05:59:00,2022-07-17
17 July 2022 - 05:56 AM,10.43,126.48,5,3.6,Burgos ,Surigao Del Norte,2022-07-17T05:56:00,2022-07-17,05:56:00,2022-07-17
17 July 2022 - 05:46 AM,10.47,126.44,7,3.5,Burgos ,Surigao Del Norte,2022-07-17T05:46:00,2022-07-17,05:46:00,2022-07-17
17 July 2022 - 05:40 AM,14.15,120.46,136,3.5,Nasugbu ,Batangas,2022-07-17T05:40:00,2022-07-17,05:40:00,2022-07-17
14 March 2022 - 12:37 PM,14.18,119.16,40,3.8,Lubang ,Occidental Mindoro,2022-03-14T12:37:00,2022-03-14,12:37:00,2022-03-14
04 April 2022 - 03:12 AM,9.2,126.75,10,4.1,Bayabas ,Surigao Del Sur,2022-04-04T03:12:00,2022-04-04,03:12:00,2022-04-04
04 April 2022 - 02:36 AM,9.19,126.78,9,4.7,Bayabas ,Surigao Del Sur,2022-04-04T02:36:00,2022-04-04,02:36:00,2022-04-04
04 April 2022 - 12:15 AM,9.2,126.76,5,3.6,Bayabas ,Surigao Del Sur,2022-04-04T12:15:00,2022-04-04,12:15:00,2022-04-04
12 August 2022 - 08:23 PM,14.54,121.73,3,3.7,Real ,Quezon,2022-08-12T08:23:00,2022-08-12,08:23:00,2022-08-12
16 July 2022 - 11:31 AM,19.0,120.51,21,3.5,Pagudpud ,Ilocos Norte,2022-07-16T11:31:00,2022-07-16,11:31:00,2022-07-16
14 March 2022 - 09:07 AM,14.19,119.55,1,3.7,Lubang ,Occidental Mindoro,2022-03-14T09:07:00,2022-03-14,09:07:00,2022-03-14
03 April 2022 - 09:45 PM,11.44,125.9,4,3.9,Hernani ,Eastern Samar,2022-04-03T09:45:00,2022-04-03,09:45:00,2022-04-03
03 April 2022 - 08:23 PM,9.17,126.66,6,3.5,Bayabas ,Surigao Del Sur,2022-04-03T08:23:00,2022-04-03,08:23:00,2022-04-03
03 April 2022 - 07:35 PM,9.17,126.81,3,4.2,Bayabas ,Surigao Del Sur,2022-04-03T07:35:00,2022-04-03,07:35:00,2022-04-03
03 April 2022 - 06:37 PM,11.43,125.85,9,3.6,Hernani ,Eastern Samar,2022-04-03T06:37:00,2022-04-03,06:37:00,2022-04-03
03 April 2022 - 06:17 PM,11.47,126.03,8,4.0,Hernani ,Eastern Samar,2022-04-03T06:17:00,2022-04-03,06:17:00,2022-04-03
12 August 2022 - 05:04 PM,17.5,120.6,2,4.8,San Isidro ,Abra,2022-08-12T05:04:00,2022-08-12,05:04:00,2022-08-12
14 March 2022 - 07:38 AM,14.1,119.2,26,3.5,Lubang ,Occidental Mindoro,2022-03-14T07:38:00,2022-03-14,07:38:00,2022-03-14
14 March 2022 - 07:19 AM,14.18,119.16,29,3.6,Lubang ,Occidental Mindoro,2022-03-14T07:19:00,2022-03-14,07:19:00,2022-03-14
14 March 2022 - 06:57 AM,14.06,119.25,32,3.9,Lubang ,Occidental Mindoro,2022-03-14T06:57:00,2022-03-14,06:57:00,2022-03-14
03 April 2022 - 03:36 PM,3.75,126.51,31,4.3,Balut Island ,Municipality Of Sarangani ,2022-04-03T03:36:00,2022-04-03,03:36:00,2022-04-03
03 April 2022 - 08:52 AM,5.03,126.83,110,4.9,Jose Abad Santos ,Davao Occidental,2022-04-03T08:52:00,2022-04-03,08:52:00,2022-04-03
12 August 2022 - 08:25 AM,10.37,126.03,19,3.6,Burgos ,Surigao Del Norte,2022-08-12T08:25:00,2022-08-12,08:25:00,2022-08-12
12 August 2022 - 07:43 AM,4.7,126.6,26,4.1,Sarangani Island ,Municipality Of Sarangani ,2022-08-12T07:43:00,2022-08-12,07:43:00,2022-08-12
12 August 2022 - 01:43 AM,5.24,126.12,127,4.4,Sarangani Island ,Municipality Of Sarangani ,2022-08-12T01:43:00,2022-08-12,01:43:00,2022-08-12
16 July 2022 - 01:36 AM,10.42,126.39,1,3.5,Burgos ,Surigao Del Norte,2022-07-16T01:36:00,2022-07-16,01:36:00,2022-07-16
16 July 2022 - 01:16 AM,10.36,126.38,1,4.4,Burgos ,Surigao Del Norte,2022-07-16T01:16:00,2022-07-16,01:16:00,2022-07-16
14 March 2022 - 06:47 AM,14.02,119.24,21,4.4,Lubang ,Occidental Mindoro,2022-03-14T06:47:00,2022-03-14,06:47:00,2022-03-14
14 March 2022 - 04:52 AM,8.23,125.59,49,4.2,La Paz ,Agusan Del Sur,2022-03-14T04:52:00,2022-03-14,04:52:00,2022-03-14
03 April 2022 - 01:20 AM,11.53,126.09,12,4.4,Hernani ,Eastern Samar,2022-04-03T01:20:00,2022-04-03,01:20:00,2022-04-03
03 April 2022 - 12:09 AM,21.03,121.66,1,3.6,Itbayat ,Batanes,2022-04-03T12:09:00,2022-04-03,12:09:00,2022-04-03
11 August 2022 - 08:14 PM,4.38,126.2,36,3.6,Sarangani Island ,Municipality Of Sarangani ,2022-08-11T08:14:00,2022-08-11,08:14:00,2022-08-11
15 July 2022 - 04:36 PM,15.56,119.89,25,4.7,Masinloc ,Zambales,2022-07-15T04:36:00,2022-07-15,04:36:00,2022-07-15
15 July 2022 - 03:42 PM,10.93,124.79,2,3.5,Burauen ,Leyte,2022-07-15T03:42:00,2022-07-15,03:42:00,2022-07-15
15 July 2022 - 03:18 PM,10.94,124.81,2,4.5,Burauen ,Leyte,2022-07-15T03:18:00,2022-07-15,03:18:00,2022-07-15
02 April 2022 - 06:51 PM,9.17,126.52,9,3.5,Bayabas ,Surigao Del Sur,2022-04-02T06:51:00,2022-04-02,06:51:00,2022-04-02
02 April 2022 - 06:44 PM,9.13,126.83,6,4.4,Bayabas ,Surigao Del Sur,2022-04-02T06:44:00,2022-04-02,06:44:00,2022-04-02
02 April 2022 - 04:43 PM,2.87,127.36,93,4.7,Balut Island ,Municipality Of Sarangani ,2022-04-02T04:43:00,2022-04-02,04:43:00,2022-04-02
02 April 2022 - 06:53 AM,2.65,126.79,49,4.0,Balut Island ,Municipality Of Sarangani ,2022-04-02T06:53:00,2022-04-02,06:53:00,2022-04-02
11 August 2022 - 05:48 PM,17.64,120.63,8,3.5,Tayum ,Abra,2022-08-11T05:48:00,2022-08-11,05:48:00,2022-08-11
11 August 2022 - 12:07 PM,17.52,120.74,7,3.8,Tayum ,Abra,2022-08-11T12:07:00,2022-08-11,12:07:00,2022-08-11
15 July 2022 - 06:41 AM,15.0,119.58,9,4.0,San Felipe ,Zambales,2022-07-15T06:41:00,2022-07-15,06:41:00,2022-07-15
13 March 2022 - 06:10 AM,5.02,127.22,10,4.1,Sarangani Island ,Municipality Of Sarangani ,2022-03-13T06:10:00,2022-03-13,06:10:00,2022-03-13
01 April 2022 - 07:29 PM,6.17,126.27,6,3.6,Jose Abad Santos ,Davao Occidental,2022-04-01T07:29:00,2022-04-01,07:29:00,2022-04-01
01 April 2022 - 05:32 PM,9.03,126.33,10,4.8,Bayabas ,Surigao Del Sur,2022-04-01T05:32:00,2022-04-01,05:32:00,2022-04-01
01 April 2022 - 05:16 PM,10.43,125.98,22,4.1,Homonhon Island ,Guiuan ,2022-04-01T05:16:00,2022-04-01,05:16:00,2022-04-01
11 August 2022 - 08:34 AM,10.29,121.85,15,3.6,Anini-y ,Antique,2022-08-11T08:34:00,2022-08-11,08:34:00,2022-08-11
14 July 2022 - 09:55 PM,2.49,127.01,151,4.6,Balut Island ,Municipality Of Sarangani ,2022-07-14T09:55:00,2022-07-14,09:55:00,2022-07-14
14 July 2022 - 08:08 PM,2.54,126.87,112,4.9,Balut Island ,Municipality Of Sarangani ,2022-07-14T08:08:00,2022-07-14,08:08:00,2022-07-14
14 July 2022 - 06:03 PM,13.94,120.47,116,4.0,Calatagan ,Batangas,2022-07-14T06:03:00,2022-07-14,06:03:00,2022-07-14
13 March 2022 - 03:11 AM,8.87,126.53,24,3.8,Cagwait ,Surigao Del Sur,2022-03-13T03:11:00,2022-03-13,03:11:00,2022-03-13
13 March 2022 - 02:16 AM,14.73,119.58,20,3.5,San Antonio ,Zambales,2022-03-13T02:16:00,2022-03-13,02:16:00,2022-03-13
11 August 2022 - 12:17 AM,8.09,124.06,7,4.1,Poona Piagapo ,Lanao Del Norte,2022-08-11T12:17:00,2022-08-11,12:17:00,2022-08-11
10 August 2022 - 10:36 PM,10.39,121.87,16,3.6,Anini-y ,Antique,2022-08-10T10:36:00,2022-08-10,10:36:00,2022-08-10
13 July 2022 - 04:51 PM,18.76,120.14,1,3.9,Burgos ,Ilocos Norte,2022-07-13T04:51:00,2022-07-13,04:51:00,2022-07-13
13 July 2022 - 06:40 AM,4.06,126.42,84,4.4,Balut Island ,Municipality Of Sarangani ,2022-07-13T06:40:00,2022-07-13,06:40:00,2022-07-13
13 July 2022 - 05:30 AM,11.39,125.93,9,3.7,Hernani ,Eastern Samar,2022-07-13T05:30:00,2022-07-13,05:30:00,2022-07-13
13 July 2022 - 04:41 AM,2.88,127.24,140,4.4,Balut Island ,Municipality Of Sarangani ,2022-07-13T04:41:00,2022-07-13,04:41:00,2022-07-13
11 March 2022 - 10:40 PM,14.74,119.67,12,3.5,San Antonio ,Zambales,2022-03-11T10:40:00,2022-03-11,10:40:00,2022-03-11
11 March 2022 - 10:14 PM,7.83,126.08,27,4.9,Monkayo ,Davao De Oro,2022-03-11T10:14:00,2022-03-11,10:14:00,2022-03-11
11 March 2022 - 01:56 PM,6.2,127.18,58,4.3,Tarragona ,Davao Oriental,2022-03-11T01:56:00,2022-03-11,01:56:00,2022-03-11
12 July 2022 - 04:12 PM,9.84,122.15,29,3.6,City Of Sipalay ,Negros Occidental,2022-07-12T04:12:00,2022-07-12,04:12:00,2022-07-12
11 March 2022 - 03:18 AM,5.61,127.09,176,3.8,Governor Generoso ,Davao Oriental,2022-03-11T03:18:00,2022-03-11,03:18:00,2022-03-11
12 July 2022 - 03:08 PM,10.48,126.13,17,4.2,Burgos ,Surigao Del Norte,2022-07-12T03:08:00,2022-07-12,03:08:00,2022-07-12
12 July 2022 - 12:54 PM,3.49,126.05,84,4.7,Balut Island ,Municipality Of Sarangani ,2022-07-12T12:54:00,2022-07-12,12:54:00,2022-07-12
12 July 2022 - 12:47 PM,5.23,126.99,34,3.6,Jose Abad Santos ,Davao Occidental,2022-07-12T12:47:00,2022-07-12,12:47:00,2022-07-12
12 July 2022 - 10:50 AM,5.3,126.59,85,3.7,Jose Abad Santos ,Davao Occidental,2022-07-12T10:50:00,2022-07-12,10:50:00,2022-07-12
09 August 2022 - 08:23 PM,4.05,123.92,398,3.6,Balut Island ,Municipality Of Sarangani ,2022-08-09T08:23:00,2022-08-09,08:23:00,2022-08-09
09 August 2022 - 08:16 PM,9.4,126.44,30,3.7,Cortes ,Surigao Del Sur,2022-08-09T08:16:00,2022-08-09,08:16:00,2022-08-09
09 August 2022 - 10:52 AM,10.3,121.78,11,4.6,Anini-y ,Antique,2022-08-09T10:52:00,2022-08-09,10:52:00,2022-08-09
09 August 2022 - 09:50 AM,10.36,121.81,15,3.5,Anini-y ,Antique,2022-08-09T09:50:00,2022-08-09,09:50:00,2022-08-09
09 August 2022 - 05:56 AM,6.28,127.0,55,4.5,Governor Generoso ,Davao Oriental,2022-08-09T05:56:00,2022-08-09,05:56:00,2022-08-09
11 July 2022 - 10:15 PM,17.62,121.41,25,3.6,Pinukpuk ,Kalinga,2022-07-11T10:15:00,2022-07-11,10:15:00,2022-07-11
11 July 2022 - 06:18 PM,5.93,125.94,108,3.8,Jose Abad Santos ,Davao Occidental,2022-07-11T06:18:00,2022-07-11,06:18:00,2022-07-11
09 August 2022 - 04:13 AM,17.54,120.39,1,3.5,San Quintin ,Abra,2022-08-09T04:13:00,2022-08-09,04:13:00,2022-08-09
09 August 2022 - 03:44 AM,18.38,120.91,49,3.5,Adams ,Ilocos Norte,2022-08-09T03:44:00,2022-08-09,03:44:00,2022-08-09
08 August 2022 - 11:22 PM,7.35,125.91,15,3.5,Maco ,Davao De Oro,2022-08-08T11:22:00,2022-08-08,11:22:00,2022-08-08
11 July 2022 - 05:11 AM,6.48,125.75,166,3.8,Malita ,Davao Occidental,2022-07-11T05:11:00,2022-07-11,05:11:00,2022-07-11
11 July 2022 - 04:57 AM,4.88,127.58,146,4.1,Jose Abad Santos ,Davao Occidental,2022-07-11T04:57:00,2022-07-11,04:57:00,2022-07-11
11 July 2022 - 01:14 AM,13.4,124.94,28,3.8,Baras ,Catanduanes,2022-07-11T01:14:00,2022-07-11,01:14:00,2022-07-11
08 August 2022 - 06:39 PM,3.77,126.81,33,3.5,Balut Island ,Municipality Of Sarangani ,2022-08-08T06:39:00,2022-08-08,06:39:00,2022-08-08
08 March 2022 - 10:00 AM,6.09,126.36,96,3.8,Don Marcelino ,Davao Occidental,2022-03-08T10:00:00,2022-03-08,10:00:00,2022-03-08
08 March 2022 - 05:18 AM,13.84,125.27,73,3.5,Gigmoto ,Catanduanes,2022-03-08T05:18:00,2022-03-08,05:18:00,2022-03-08
10 July 2022 - 12:03 AM,11.82,125.34,53,3.8,Taft ,Eastern Samar,2022-07-10T12:03:00,2022-07-10,12:03:00,2022-07-10
07 March 2022 - 06:06 AM,9.69,126.76,12,3.6,General Luna ,Surigao Del Norte,2022-03-07T06:06:00,2022-03-07,06:06:00,2022-03-07
07 March 2022 - 05:48 AM,4.77,127.25,162,3.9,Jose Abad Santos ,Davao Occidental,2022-03-07T05:48:00,2022-03-07,05:48:00,2022-03-07
09 July 2022 - 08:40 PM,6.36,123.78,1,3.7,Kalamansig ,Sultan Kudarat,2022-07-09T08:40:00,2022-07-09,08:40:00,2022-07-09
09 July 2022 - 07:40 PM,5.35,127.22,145,3.5,Jose Abad Santos ,Davao Occidental,2022-07-09T07:40:00,2022-07-09,07:40:00,2022-07-09
09 July 2022 - 12:58 PM,9.89,126.22,8,3.5,General Luna ,Surigao Del Norte,2022-07-09T12:58:00,2022-07-09,12:58:00,2022-07-09
09 July 2022 - 09:08 AM,5.25,126.76,17,4.7,Jose Abad Santos ,Davao Occidental,2022-07-09T09:08:00,2022-07-09,09:08:00,2022-07-09
07 March 2022 - 03:09 AM,6.72,126.83,30,4.1,Tarragona ,Davao Oriental,2022-03-07T03:09:00,2022-03-07,03:09:00,2022-03-07
07 March 2022 - 01:59 AM,17.19,119.95,26,3.6,City Of Candon ,Ilocos Sur,2022-03-07T01:59:00,2022-03-07,01:59:00,2022-03-07
07 March 2022 - 12:13 AM,3.38,125.74,126,3.9,Balut Island ,Municipality Of Sarangani ,2022-03-07T12:13:00,2022-03-07,12:13:00,2022-03-07
06 March 2022 - 11:37 PM,5.07,126.45,102,4.2,Sarangani Island ,Municipality Of Sarangani ,2022-03-06T11:37:00,2022-03-06,11:37:00,2022-03-06
08 July 2022 - 10:33 PM,9.27,125.62,13,4.2,Santiago ,Agusan Del Norte,2022-07-08T10:33:00,2022-07-08,10:33:00,2022-07-08
08 July 2022 - 09:01 PM,6.81,126.53,25,3.9,Tarragona ,Davao Oriental,2022-07-08T09:01:00,2022-07-08,09:01:00,2022-07-08
06 March 2022 - 01:36 PM,9.71,126.72,5,3.9,General Luna ,Surigao Del Norte,2022-03-06T01:36:00,2022-03-06,01:36:00,2022-03-06
06 March 2022 - 06:40 AM,3.65,125.66,64,4.7,Balut Island ,Municipality Of Sarangani ,2022-03-06T06:40:00,2022-03-06,06:40:00,2022-03-06
06 March 2022 - 05:04 AM,21.79,122.42,32,3.8,Itbayat ,Batanes,2022-03-06T05:04:00,2022-03-06,05:04:00,2022-03-06
07 August 2022 - 07:17 PM,13.61,120.62,134,4.7,Abra De Ilog ,Occidental Mindoro,2022-08-07T07:17:00,2022-08-07,07:17:00,2022-08-07
08 July 2022 - 07:11 PM,8.65,122.8,25,3.7,Jose Dalman ,Zamboanga Del Norte,2022-07-08T07:11:00,2022-07-08,07:11:00,2022-07-08
08 July 2022 - 10:51 AM,18.75,120.76,15,3.7,Pagudpud ,Ilocos Norte,2022-07-08T10:51:00,2022-07-08,10:51:00,2022-07-08
06 March 2022 - 01:26 AM,19.99,121.36,45,4.1,Sabtang ,Batanes,2022-03-06T01:26:00,2022-03-06,01:26:00,2022-03-06
07 July 2022 - 08:46 PM,3.89,126.33,126,3.5,Balut Island ,Municipality Of Sarangani ,2022-07-07T08:46:00,2022-07-07,08:46:00,2022-07-07
05 March 2022 - 06:31 PM,4.33,127.57,216,4.0,Sarangani Island ,Municipality Of Sarangani ,2022-03-05T06:31:00,2022-03-05,06:31:00,2022-03-05
07 July 2022 - 05:23 AM,16.6,124.84,57,3.7,Palanan ,Isabela,2022-07-07T05:23:00,2022-07-07,05:23:00,2022-07-07
07 July 2022 - 02:36 AM,10.36,126.73,20,3.8,Burgos ,Surigao Del Norte,2022-07-07T02:36:00,2022-07-07,02:36:00,2022-07-07
07 July 2022 - 01:58 AM,6.18,126.77,15,3.8,Governor Generoso ,Davao Oriental,2022-07-07T01:58:00,2022-07-07,01:58:00,2022-07-07
05 March 2022 - 12:44 AM,4.38,126.01,98,4.2,Balut Island ,Municipality Of Sarangani ,2022-03-05T12:44:00,2022-03-05,12:44:00,2022-03-05
04 March 2022 - 10:24 PM,5.57,126.97,29,3.5,Governor Generoso ,Davao Oriental,2022-03-04T10:24:00,2022-03-04,10:24:00,2022-03-04
07 August 2022 - 02:50 AM,19.68,121.19,5,3.5,Calayan ,Cagayan,2022-08-07T02:50:00,2022-08-07,02:50:00,2022-08-07
06 July 2022 - 10:43 PM,9.11,124.29,19,4.0,Catarman ,Camiguin,2022-07-06T10:43:00,2022-07-06,10:43:00,2022-07-06
06 July 2022 - 08:57 AM,6.58,125.19,11,3.8,Kiblawan ,Davao Del Sur,2022-07-06T08:57:00,2022-07-06,08:57:00,2022-07-06
04 March 2022 - 12:47 PM,9.25,126.9,5,3.7,Bayabas ,Surigao Del Sur,2022-03-04T12:47:00,2022-03-04,12:47:00,2022-03-04
04 March 2022 - 10:30 AM,8.35,125.09,9,3.5,Sumilao ,Bukidnon,2022-03-04T10:30:00,2022-03-04,10:30:00,2022-03-04
04 March 2022 - 04:26 AM,16.6,120.12,60,3.6,City Of San Fernando ,La Union,2022-03-04T04:26:00,2022-03-04,04:26:00,2022-03-04
06 August 2022 - 02:36 PM,17.42,120.52,4,3.9,San Esteban ,Ilocos Sur,2022-08-06T02:36:00,2022-08-06,02:36:00,2022-08-06
06 July 2022 - 07:59 AM,6.64,125.13,2,3.7,Kiblawan ,Davao Del Sur,2022-07-06T07:59:00,2022-07-06,07:59:00,2022-07-06
06 July 2022 - 07:53 AM,6.62,125.14,5,4.1,Kiblawan ,Davao Del Sur,2022-07-06T07:53:00,2022-07-06,07:53:00,2022-07-06
06 July 2022 - 01:02 AM,14.03,120.33,88,3.8,Lubang ,Occidental Mindoro,2022-07-06T01:02:00,2022-07-06,01:02:00,2022-07-06
03 March 2022 - 03:54 PM,15.7,120.5,155,4.1,Camiling ,Tarlac,2022-03-03T03:54:00,2022-03-03,03:54:00,2022-03-03
